Sector,Company Name,Industry,Symbol,Series,ISIN Code,NSE Symbol,Last Fetch,Live NIFTY LTP,Daily,Weekly,1M,3M,6M,YTD,Nifty Index 3M % Change,Stock Relative Strength vs Nifty,RS History,10D RS Change,Highest RS,Lowest RS,Average RS,RS Momentum Score,Consistency,RS Data Days,Volume History,Today Volume,10D Average Volume,Volume Ratio,Volume Change %,Upstox Instrument Key,Data Date,LTP,Return Calculation Price,Previous Close,LTP Change %,LTP Volume,LTP Last Traded Qty,LTP Fetch Time,Status
nifty200,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,,2026-09-26T16:20:44+05:30,23140.5,-0.122469,-7.423944,-4.979027,-16.401285,19.090732,,-3.364827,-13.036457,"[{'date': '2026-09-15', 'rs': -15.083412, 'volume': 517239}, {'date': '2026-09-16', 'rs': -12.926065, 'volume': 838761}, {'date': '2026-09-17', 'rs': -15.248653, 'volume': 373871}, {'date': '2026-09-18', 'rs': -6.380755, 'volume': 39305845}, {'date': '2026-09-21', 'rs': -10.09645, 'volume': 3827345}, {'date': '2026-09-22', 'rs': -10.462876, 'volume': 1213917}, {'date': '2026-09-23', 'rs': -10.694245, 'volume': 944768}, {'date': '2026-09-24', 'rs': -10.793359, 'volume': 634187}, {'date': '2026-09-25', 'rs': -13.036457, 'volume': 547772}, {'date': '2026-09-26', 'rs': -13.350983, 'volume': 547772, 'source': 'LIVE LTP'}]",1.732429,-6.380755,-15.248653,-11.807326,-1.715175,2.0,10.0,"[{'date': '2026-09-15', 'rs': -15.083412, 'volume': 517239}, {'date': '2026-09-16', 'rs': -12.926065, 'volume': 838761}, {'date': '2026-09-17', 'rs': -15.248653, 'volume': 373871}, {'date': '2026-09-18', 'rs': -6.380755, 'volume': 39305845}, {'date': '2026-09-21', 'rs': -10.09645, 'volume': 3827345}, {'date': '2026-09-22', 'rs': -10.462876, 'volume': 1213917}, {'date': '2026-09-23', 'rs': -10.694245, 'volume': 944768}, {'date': '2026-09-24', 'rs': -10.793359, 'volume': 634187}, {'date': '2026-09-25', 'rs': -13.036457, 'volume': 547772}, {'date': '2026-09-26', 'rs': -13.350983, 'volume': 547772, 'source': 'LIVE LTP'}]",547772.0,5355967.222222,0.102273,-89.772678,NSE_EQ|INE399L01023,2026-09-25,611.65,LIVE LTP,612.4,-0.122469,547772.0,1.0,2026-09-26T16:20:44+05:30,OK
niftymidcap150,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,,2026-09-26T16:20:44+05:30,23140.5,-0.122469,-7.423944,-4.979027,-16.401285,19.090732,,-3.364827,-13.036457,"[{'date': '2026-09-15', 'rs': -15.083412, 'volume': 517239}, {'date': '2026-09-16', 'rs': -12.926065, 'volume': 838761}, {'date': '2026-09-17', 'rs': -15.248653, 'volume': 373871}, {'date': '2026-09-18', 'rs': -6.380755, 'volume': 39305845}, {'date': '2026-09-21', 'rs': -10.09645, 'volume': 3827345}, {'date': '2026-09-22', 'rs': -10.462876, 'volume': 1213917}, {'date': '2026-09-23', 'rs': -10.694245, 'volume': 944768}, {'date': '2026-09-24', 'rs': -10.793359, 'volume': 634187}, {'date': '2026-09-25', 'rs': -13.036457, 'volume': 547772}, {'date': '2026-09-26', 'rs': -13.350983, 'volume': 547772, 'source': 'LIVE LTP'}]",1.732429,-6.380755,-15.248653,-11.807326,-1.715175,2.0,10.0,"[{'date': '2026-09-15', 'rs': -15.083412, 'volume': 517239}, {'date': '2026-09-16', 'rs': -12.926065, 'volume': 838761}, {'date': '2026-09-17', 'rs': -15.248653, 'volume': 373871}, {'date': '2026-09-18', 'rs': -6.380755, 'volume': 39305845}, {'date': '2026-09-21', 'rs': -10.09645, 'volume': 3827345}, {'date': '2026-09-22', 'rs': -10.462876, 'volume': 1213917}, {'date': '2026-09-23', 'rs': -10.694245, 'volume': 944768}, {'date': '2026-09-24', 'rs': -10.793359, 'volume': 634187}, {'date': '2026-09-25', 'rs': -13.036457, 'volume': 547772}, {'date': '2026-09-26', 'rs': -13.350983, 'volume': 547772, 'source': 'LIVE LTP'}]",547772.0,5355967.222222,0.102273,-89.772678,NSE_EQ|INE399L01023,2026-09-25,611.65,LIVE LTP,612.4,-0.122469,547772.0,1.0,2026-09-26T16:20:44+05:30,OK
nifty500,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,,2026-09-26T16:20:44+05:30,23140.5,-0.122469,-7.423944,-4.979027,-16.401285,19.090732,,-3.364827,-13.036457,"[{'date': '2026-09-15', 'rs': -15.083412, 'volume': 517239}, {'date': '2026-09-16', 'rs': -12.926065, 'volume': 838761}, {'date': '2026-09-17', 'rs': -15.248653, 'volume': 373871}, {'date': '2026-09-18', 'rs': -6.380755, 'volume': 39305845}, {'date': '2026-09-21', 'rs': -10.09645, 'volume': 3827345}, {'date': '2026-09-22', 'rs': -10.462876, 'volume': 1213917}, {'date': '2026-09-23', 'rs': -10.694245, 'volume': 944768}, {'date': '2026-09-24', 'rs': -10.793359, 'volume': 634187}, {'date': '2026-09-25', 'rs': -13.036457, 'volume': 547772}, {'date': '2026-09-26', 'rs': -13.350983, 'volume': 547772, 'source': 'LIVE LTP'}]",1.732429,-6.380755,-15.248653,-11.807326,-1.715175,2.0,10.0,"[{'date': '2026-09-15', 'rs': -15.083412, 'volume': 517239}, {'date': '2026-09-16', 'rs': -12.926065, 'volume': 838761}, {'date': '2026-09-17', 'rs': -15.248653, 'volume': 373871}, {'date': '2026-09-18', 'rs': -6.380755, 'volume': 39305845}, {'date': '2026-09-21', 'rs': -10.09645, 'volume': 3827345}, {'date': '2026-09-22', 'rs': -10.462876, 'volume': 1213917}, {'date': '2026-09-23', 'rs': -10.694245, 'volume': 944768}, {'date': '2026-09-24', 'rs': -10.793359, 'volume': 634187}, {'date': '2026-09-25', 'rs': -13.036457, 'volume': 547772}, {'date': '2026-09-26', 'rs': -13.350983, 'volume': 547772, 'source': 'LIVE LTP'}]",547772.0,5355967.222222,0.102273,-89.772678,NSE_EQ|INE399L01023,2026-09-25,611.65,LIVE LTP,612.4,-0.122469,547772.0,1.0,2026-09-26T16:20:44+05:30,OK
niftyretail,Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,,2026-09-26T16:20:44+05:30,23140.5,2.247191,-2.033493,-9.867938,-16.428571,-13.69863,,-3.364827,-13.063744,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",3.646328,-12.324543,-17.915392,-15.011233,2.985211,5.0,10.0,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",4619236.0,4477811.444444,1.031583,3.158341,NSE_EQ|INE647O01011,2026-09-25,49.14,LIVE LTP,48.06,2.247191,4619236.0,2.0,2026-09-26T16:20:44+05:30,OK
niftysmallcap250,Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,,2026-09-26T16:20:44+05:30,23140.5,2.247191,-2.033493,-9.867938,-16.428571,-13.69863,,-3.364827,-13.063744,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",3.646328,-12.324543,-17.915392,-15.011233,2.985211,5.0,10.0,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",4619236.0,4477811.444444,1.031583,3.158341,NSE_EQ|INE647O01011,2026-09-25,49.14,LIVE LTP,48.06,2.247191,4619236.0,2.0,2026-09-26T16:20:44+05:30,OK
nifty500,Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,,2026-09-26T16:20:44+05:30,23140.5,2.247191,-2.033493,-9.867938,-16.428571,-13.69863,,-3.364827,-13.063744,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",3.646328,-12.324543,-17.915392,-15.011233,2.985211,5.0,10.0,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",4619236.0,4477811.444444,1.031583,3.158341,NSE_EQ|INE647O01011,2026-09-25,49.14,LIVE LTP,48.06,2.247191,4619236.0,2.0,2026-09-26T16:20:44+05:30,OK
niftyconsumerservices,Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,,2026-09-26T16:20:44+05:30,23140.5,2.247191,-2.033493,-9.867938,-16.428571,-13.69863,,-3.364827,-13.063744,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",3.646328,-12.324543,-17.915392,-15.011233,2.985211,5.0,10.0,"[{'date': '2026-09-15', 'rs': -15.970871, 'volume': 9099306}, {'date': '2026-09-16', 'rs': -15.806027, 'volume': 8057945}, {'date': '2026-09-17', 'rs': -14.307625, 'volume': 2416858}, {'date': '2026-09-18', 'rs': -14.505921, 'volume': 3238057}, {'date': '2026-09-21', 'rs': -15.044927, 'volume': 2352382}, {'date': '2026-09-22', 'rs': -15.240851, 'volume': 2744633}, {'date': '2026-09-23', 'rs': -17.915392, 'volume': 2699462}, {'date': '2026-09-24', 'rs': -15.932428, 'volume': 5072424}, {'date': '2026-09-25', 'rs': -13.063744, 'volume': 4619236}, {'date': '2026-09-26', 'rs': -12.324543, 'volume': 4619236, 'source': 'LIVE LTP'}]",4619236.0,4477811.444444,1.031583,3.158341,NSE_EQ|INE647O01011,2026-09-25,49.14,LIVE LTP,48.06,2.247191,4619236.0,2.0,2026-09-26T16:20:44+05:30,OK
nifty500,Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012,,2026-09-26T16:20:44+05:30,23140.5,-1.45707,-2.787961,-0.2376,-16.51893,25.711078,,-3.364827,-13.154102,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",-7.983117,-6.716785,-15.259497,-12.688363,-2.235044,6.0,10.0,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",893736.0,1496867.666667,0.597071,-40.292918,NSE_EQ|INE010J01012,2026-09-25,503.85,LIVE LTP,511.3,-1.45707,893736.0,100.0,2026-09-26T16:20:44+05:30,OK
niftyindiadigital,Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012,,2026-09-26T16:20:44+05:30,23140.5,-1.45707,-2.787961,-0.2376,-16.51893,25.711078,,-3.364827,-13.154102,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",-7.983117,-6.716785,-15.259497,-12.688363,-2.235044,6.0,10.0,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",893736.0,1496867.666667,0.597071,-40.292918,NSE_EQ|INE010J01012,2026-09-25,503.85,LIVE LTP,511.3,-1.45707,893736.0,100.0,2026-09-26T16:20:44+05:30,OK
niftysmallcap250,Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012,,2026-09-26T16:20:44+05:30,23140.5,-1.45707,-2.787961,-0.2376,-16.51893,25.711078,,-3.364827,-13.154102,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",-7.983117,-6.716785,-15.259497,-12.688363,-2.235044,6.0,10.0,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",893736.0,1496867.666667,0.597071,-40.292918,NSE_EQ|INE010J01012,2026-09-25,503.85,LIVE LTP,511.3,-1.45707,893736.0,100.0,2026-09-26T16:20:44+05:30,OK
niftytelecommunications,Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012,,2026-09-26T16:20:44+05:30,23140.5,-1.45707,-2.787961,-0.2376,-16.51893,25.711078,,-3.364827,-13.154102,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",-7.983117,-6.716785,-15.259497,-12.688363,-2.235044,6.0,10.0,"[{'date': '2026-09-15', 'rs': -6.716785, 'volume': 2713607}, {'date': '2026-09-16', 'rs': -10.880837, 'volume': 2655014}, {'date': '2026-09-17', 'rs': -8.933664, 'volume': 1659693}, {'date': '2026-09-18', 'rs': -15.259497, 'volume': 1522105}, {'date': '2026-09-21', 'rs': -14.76342, 'volume': 1011267}, {'date': '2026-09-22', 'rs': -14.681223, 'volume': 963970}, {'date': '2026-09-23', 'rs': -14.02522, 'volume': 890300}, {'date': '2026-09-24', 'rs': -13.768975, 'volume': 1162117}, {'date': '2026-09-25', 'rs': -13.154102, 'volume': 893736}, {'date': '2026-09-26', 'rs': -14.699902, 'volume': 893736, 'source': 'LIVE LTP'}]",893736.0,1496867.666667,0.597071,-40.292918,NSE_EQ|INE010J01012,2026-09-25,503.85,LIVE LTP,511.3,-1.45707,893736.0,100.0,2026-09-26T16:20:44+05:30,OK
nifty500,Transformers And Rectifiers (India) Ltd.,Capital Goods,TARIL,EQ,INE763I01026,,2026-09-26T16:20:44+05:30,23140.5,-0.980742,-0.786135,-8.667763,-16.571514,3.062361,,-3.364827,-13.206687,"[{'date': '2026-09-15', 'rs': -10.411581, 'volume': 1167264}, {'date': '2026-09-16', 'rs': -11.369705, 'volume': 972056}, {'date': '2026-09-17', 'rs': -11.324535, 'volume': 1012882}, {'date': '2026-09-18', 'rs': -18.954825, 'volume': 1238672}, {'date': '2026-09-21', 'rs': -17.982343, 'volume': 579858}, {'date': '2026-09-22', 'rs': -16.556833, 'volume': 810752}, {'date': '2026-09-23', 'rs': -12.76914, 'volume': 1257349}, {'date': '2026-09-24', 'rs': -12.033409, 'volume': 673240}, {'date': '2026-09-25', 'rs': -13.206687, 'volume': 703274}, {'date': '2026-09-26', 'rs': -17.937361, 'volume': 703274, 'source': 'LIVE LTP'}]",-7.52578,-10.411581,-18.954825,-14.254642,-4.09191,5.0,10.0,"[{'date': '2026-09-15', 'rs': -10.411581, 'volume': 1167264}, {'date': '2026-09-16', 'rs': -11.369705, 'volume': 972056}, {'date': '2026-09-17', 'rs': -11.324535, 'volume': 1012882}, {'date': '2026-09-18', 'rs': -18.954825, 'volume': 1238672}, {'date': '2026-09-21', 'rs': -17.982343, 'volume': 579858}, {'date': '2026-09-22', 'rs': -16.556833, 'volume': 810752}, {'date': '2026-09-23', 'rs': -12.76914, 'volume': 1257349}, {'date': '2026-09-24', 'rs': -12.033409, 'volume': 673240}, {'date': '2026-09-25', 'rs': -13.206687, 'volume': 703274}, {'date': '2026-09-26', 'rs': -17.937361, 'volume': 703274, 'source': 'LIVE LTP'}]",703274.0,935038.555556,0.752134,-24.786631,NSE_EQ|INE763I01026,2026-09-25,277.65,LIVE LTP,280.4,-0.980742,703274.0,488.0,2026-09-26T16:20:44+05:30,OK
niftysmallcap250,Transformers And Rectifiers (India) Ltd.,Capital Goods,TARIL,EQ,INE763I01026,,2026-09-26T16:20:44+05:30,23140.5,-0.980742,-0.786135,-8.667763,-16.571514,3.062361,,-3.364827,-13.206687,"[{'date': '2026-09-15', 'rs': -10.411581, 'volume': 1167264}, {'date': '2026-09-16', 'rs': -11.369705, 'volume': 972056}, {'date': '2026-09-17', 'rs': -11.324535, 'volume': 1012882}, {'date': '2026-09-18', 'rs': -18.954825, 'volume': 1238672}, {'date': '2026-09-21', 'rs': -17.982343, 'volume': 579858}, {'date': '2026-09-22', 'rs': -16.556833, 'volume': 810752}, {'date': '2026-09-23', 'rs': -12.76914, 'volume': 1257349}, {'date': '2026-09-24', 'rs': -12.033409, 'volume': 673240}, {'date': '2026-09-25', 'rs': -13.206687, 'volume': 703274}, {'date': '2026-09-26', 'rs': -17.937361, 'volume': 703274, 'source': 'LIVE LTP'}]",-7.52578,-10.411581,-18.954825,-14.254642,-4.09191,5.0,10.0,"[{'date': '2026-09-15', 'rs': -10.411581, 'volume': 1167264}, {'date': '2026-09-16', 'rs': -11.369705, 'volume': 972056}, {'date': '2026-09-17', 'rs': -11.324535, 'volume': 1012882}, {'date': '2026-09-18', 'rs': -18.954825, 'volume': 1238672}, {'date': '2026-09-21', 'rs': -17.982343, 'volume': 579858}, {'date': '2026-09-22', 'rs': -16.556833, 'volume': 810752}, {'date': '2026-09-23', 'rs': -12.76914, 'volume': 1257349}, {'date': '2026-09-24', 'rs': -12.033409, 'volume': 673240}, {'date': '2026-09-25', 'rs': -13.206687, 'volume': 703274}, {'date': '2026-09-26', 'rs': -17.937361, 'volume': 703274, 'source': 'LIVE LTP'}]",703274.0,935038.555556,0.752134,-24.786631,NSE_EQ|INE763I01026,2026-09-25,277.65,LIVE LTP,280.4,-0.980742,703274.0,488.0,2026-09-26T16:20:44+05:30,OK
nifty500,Jain Resource Recycling Ltd.,Metals & Mining,JAINREC,EQ,INE0YD401026,,2026-09-26T16:20:44+05:30,23140.5,-1.544534,3.837104,-0.778277,-16.589125,-34.754919,,-3.364827,-13.224297,"[{'date': '2026-09-15', 'rs': -22.526982, 'volume': 694511}, {'date': '2026-09-16', 'rs': -23.30096, 'volume': 477646}, {'date': '2026-09-17', 'rs': -22.448755, 'volume': 478999}, {'date': '2026-09-18', 'rs': -23.908843, 'volume': 555155}, {'date': '2026-09-21', 'rs': -25.404524, 'volume': 816718}, {'date': '2026-09-22', 'rs': -20.099541, 'volume': 15629652}, {'date': '2026-09-23', 'rs': -14.765824, 'volume': 5175026}, {'date': '2026-09-24', 'rs': -12.522526, 'volume': 1114138}, {'date': '2026-09-25', 'rs': -13.224297, 'volume': 598886}, {'date': '2026-09-26', 'rs': -14.686639, 'volume': 598886, 'source': 'LIVE LTP'}]",7.840343,-12.522526,-25.404524,-19.288889,5.113611,4.0,10.0,"[{'date': '2026-09-15', 'rs': -22.526982, 'volume': 694511}, {'date': '2026-09-16', 'rs': -23.30096, 'volume': 477646}, {'date': '2026-09-17', 'rs': -22.448755, 'volume': 478999}, {'date': '2026-09-18', 'rs': -23.908843, 'volume': 555155}, {'date': '2026-09-21', 'rs': -25.404524, 'volume': 816718}, {'date': '2026-09-22', 'rs': -20.099541, 'volume': 15629652}, {'date': '2026-09-23', 'rs': -14.765824, 'volume': 5175026}, {'date': '2026-09-24', 'rs': -12.522526, 'volume': 1114138}, {'date': '2026-09-25', 'rs': -13.224297, 'volume': 598886}, {'date': '2026-09-26', 'rs': -14.686639, 'volume': 598886, 'source': 'LIVE LTP'}]",598886.0,2837859.0,0.211034,-78.896555,NSE_EQ|INE0YD401026,2026-09-25,286.85,LIVE LTP,291.35,-1.544534,598886.0,50.0,2026-09-26T16:20:44+05:30,OK
